"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
"114",150544024,"February",20,2016,20:31:00,"MANHATTAN",33,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC",1001602.0625,246487.03125,40.843216323,-73.937287332,"POINT (-73.93728733199998 40.84321632300004)",10032
"115",156246455,"August",28,2016,03:05:00,"BROOKLYN",75,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1017482.375,180449.03125,40.6619134690001,-73.880218847,"POINT (-73.88021884699998 40.66191346900007)",11207
"116",154349776,"June",25,2016,00:38:00,"QUEENS",110,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1022599.5625,208330.234375,40.738420084,-73.8616157559999,"POINT (-73.86161575599994 40.73842008400004)",11368
"117",154563863,"July",4,2016,01:15:00,"QUEENS",113,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1053552.125,195394.15625,40.7027254320001,-73.750056051,"POINT (-73.75005605099994 40.70272543200008)",11412
"118",152559823,"April",28,2016,04:14:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1013723.6875,253001.359375,40.861064072,-73.893448543,"POINT (-73.89344854299998 40.86106407200003)",10458
"119",155653777,"August",9,2016,01:08:00,"BRONX",52,0,"GROCERY/BODEGA",TRUE,"25-44","M","WHITE HISPANIC","45-64","M","BLACK",1014809,256003.59375,40.8693006,-73.889511249,"POINT (-73.88951124899995 40.86930060000003)",10458
"120",148970808,"January",1,2016,04:35:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1004591,233721,40.808170827,-73.926523367,"POINT (-73.92652336699996 40.808170827000026)",10454
"121",153210053,"May",18,2016,19:35:00,"BROOKLYN",67,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",998235.125,173191.25,40.6420437580001,-73.949608556,"POINT (-73.94960855599999 40.64204375800006)",11226
"122",156853220,"September",20,2016,03:32:00,"STATEN ISLAND",120,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",960100,172681,40.6406213430001,-74.087019786,"POINT (-74.08701978599998 40.64062134300008)",10301
"123",149454098,"January",15,2016,23:30:00,"QUEENS",113,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1049202,195122,40.702011429,-73.7657477819999,"POINT (-73.76574778199995 40.70201142900004)",11412
"124",152437688,"April",23,2016,00:59:00,"MANHATTAN",30,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",999654,238977,40.822607062,-73.9443452949999,"POINT (-73.94434529499995 40.82260706200003)",10030
"125",158913906,"November",30,2016,00:43:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","F","BLACK HISPANIC",1021909.6875,182502.625,40.667532399,-73.864249619,"POINT (-73.86424961899996 40.66753239900004)",11208
"126",151011250,"March",7,2016,18:15:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008027.5625,233797.765625,40.8083729470001,-73.914109159,"POINT (-73.91410915899996 40.808372947000066)",10454
"127",158843092,"November",27,2016,18:53:00,"QUEENS",113,0,"PVT HOUSE",FALSE,"18-24","M","BLACK","45-64","M","BLACK",1043584,191337.71875,40.6916639390001,-73.78604272,"POINT (-73.78604271999995 40.69166393900008)",11433
"128",153511244,"May",29,2016,01:29:00,"BRONX",48,0,NA,TRUE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1016293.3125,250009.078125,40.852842208,-73.884173179,"POINT (-73.88417317899996 40.85284220800003)",10458
"129",156456844,"September",5,2016,04:14:00,"BROOKLYN",71,0,NA,TRUE,"18-24","M","BLACK","18-24","F","BLACK",995298.1875,180948.53125,40.663339955,-73.9601785739999,"POINT (-73.96017857399994 40.663339955000026)",11225
"130",157531374,"October",12,2016,14:11:00,"BRONX",46,0,NA,FALSE,"18-24","M","BLACK HISPANIC","45-64","M","BLACK HISPANIC",1010277.375,248511.984375,40.848752914,-73.905925028,"POINT (-73.90592502799996 40.848752914000045)",10457
"131",155389278,"August",1,2016,13:54:00,"BROOKLYN",67,0,NA,FALSE,"25-44","M","BLACK","65+","M","BLACK",998451.875,173847.25,40.643843992,-73.948826154,"POINT (-73.94882615399996 40.64384399200003)",11226
"132",155107317,"July",22,2016,01:00:00,"BRONX",49,0,"BAR/NIGHT CLUB",FALSE,"45-64","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC",1020942.75,254813.734375,40.8660114360001,-73.8673403889999,"POINT (-73.86734038899993 40.866011436000065)",10467
"133",156071860,"August",23,2016,19:50:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1005850.9375,179669.203125,40.659809028,-73.922145609,"POINT (-73.92214560899998 40.65980902800004)",11212
"134",159524940,"December",20,2016,20:24:00,"BRONX",42,0,NA,TRUE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1015202,245282,40.83987167,-73.888139806,"POINT (-73.88813980599997 40.839871670000036)",10460
"135",157656574,"October",15,2016,23:30:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1007977.1875,246028.65625,40.84194339,-73.9142478799999,"POINT (-73.91424787999995 40.84194339000005)",10452
"136",152868709,"May",8,2016,00:15:00,"QUEENS",106,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1038635.25,185105.453125,40.674589622,-73.803938176,"POINT (-73.80393817599997 40.67458962200004)",11420
"137",149020841,"January",2,2016,19:45:00,"MANHATTAN",23,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",999210.9375,227548.59375,40.791240004,-73.945971589,"POINT (-73.94597158899995 40.79124000400003)",10029
"138",154563857,"July",3,2016,01:30:00,"BROOKLYN",83,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1008115,190458,40.689416027,-73.9139470979999,"POINT (-73.91394709799994 40.68941602700005)",11221
"139",157321244,"October",5,2016,09:06:00,"MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","45-64","M","WHITE HISPANIC",1002784.5625,230462.578125,40.7992313280001,-73.933057779,"POINT (-73.93305777899997 40.799231328000076)",10035
"140",155926278,"August",18,2016,21:50:00,"BRONX",48,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1013374.1875,246263.875,40.8425728460001,-73.894741317,"POINT (-73.89474131699995 40.84257284600005)",10457
"141",153930031,"June",11,2016,23:35:00,"BRONX",41,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1012516.0625,238134.15625,40.8202619030001,-73.897876988,"POINT (-73.89787698799995 40.82026190300007)",10459
"142",153511244,"May",29,2016,01:29:00,"BRONX",48,0,NA,TRUE,"25-44","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC",1016293.3125,250009.078125,40.852842208,-73.884173179,"POINT (-73.88417317899996 40.85284220800003)",10458
"143",158860763,"November",28,2016,16:05:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",1003577,173208,40.642079687,-73.9303600269999,"POINT (-73.93036002699995 40.642079687000034)",11203
"144",150430742,"February",16,2016,18:30:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1001139.3125,192774.90625,40.695791458,-73.939094779,"POINT (-73.93909477899996 40.69579145800003)",11206
"145",155571770,"August",7,2016,03:35:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001201.3125,189644.40625,40.6871988390001,-73.9388790689999,"POINT (-73.93887906899994 40.687198839000075)",11216
"146",150600382,"February",22,2016,16:20:00,"BRONX",40,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1007844.8125,234510.21875,40.8103289220001,-73.914766807,"POINT (-73.91476680699998 40.81032892200005)",10454
"147",153022128,"May",13,2016,05:20:00,"BROOKLYN",77,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",998152.25,185742.265625,40.6764936650001,-73.949881306,"POINT (-73.94988130599995 40.676493665000066)",11216
"148",156723884,"September",14,2016,22:21:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1044306,192449,40.69470927,-73.7834292869999,"POINT (-73.78342928699993 40.69470927000003)",11433
"149",153710638,"June",5,2016,04:40:00,"BROOKLYN",60,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","ASIAN / PACIFIC ISLANDER",988714,149820.6875,40.57790627,-73.983931663,"POINT (-73.98393166299996 40.57790627000003)",11224
"150",158090350,"October",31,2016,19:57:00,"BRONX",41,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1013070.25,238702.515625,40.8218200970001,-73.8958722849999,"POINT (-73.89587228499994 40.82182009700006)",10459
"151",155317192,"July",29,2016,06:20:00,"BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",990147.5,192636.609375,40.6954260150001,-73.97873385,"POINT (-73.97873384999997 40.695426015000066)",11201
"152",154161411,"June",20,2016,12:58:00,"MANHATTAN",32,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",998362.25,234740.5,40.8109812160001,-73.9490214209999,"POINT (-73.94902142099994 40.81098121600007)",10027
"153",155775752,"August",13,2016,04:45:00,"BROOKLYN",90,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",996480,197707,40.7093365640001,-73.955888349,"POINT (-73.95588834899996 40.709336564000075)",11211
"154",151191211,"March",11,2016,13:30:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1014852.4375,237687.015625,40.8190268430001,-73.889437781,"POINT (-73.88943778099997 40.819026843000074)",10474
"155",157055737,"September",26,2016,22:20:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","18-24","M","BLACK",1010164.625,181388.109375,40.66451547,-73.9065912739999,"POINT (-73.90659127399994 40.66451547000003)",11212
"156",153332426,"May",23,2016,10:52:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER",1017402,184438,40.672862593,-73.880488935,"POINT (-73.88048893499996 40.67286259300005)",11208
"157",150370919,"February",13,2016,17:45:00,"BROOKLYN",69,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","18-24","M","BLACK",1011529.9375,173189.203125,40.6420071700001,-73.9017031239999,"POINT (-73.90170312399994 40.642007170000056)",11236
"158",151829205,"April",4,2016,14:04:00,"BROOKLYN",67,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","45-64","M","BLACK",998599.625,175347.890625,40.6479626880001,-73.9482905579999,"POINT (-73.94829055799994 40.647962688000064)",11226
"159",154959952,"July",16,2016,01:58:00,"MANHATTAN",32,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",998348.8125,235496.578125,40.813056461,-73.949068376,"POINT (-73.94906837599996 40.81305646100003)",10039
"160",155036099,"July",19,2016,21:25:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",993916.75,197260.40625,40.7081139420001,-73.9651345249999,"POINT (-73.96513452499994 40.70811394200007)",11249
"161",156246451,"August",28,2016,14:45:00,"MANHATTAN",32,0,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK",1000493.25,236571.8125,40.8160039960001,-73.9413188249999,"POINT (-73.94131882499994 40.81600399600006)",10030
"162",150772441,"February",27,2016,23:57:00,"BROOKLYN",77,1,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",997981,183327,40.669864569,-73.950503613,"POINT (-73.95050361299997 40.669864569000026)",11216
"163",154959953,"July",16,2016,02:45:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1005870,186813.890625,40.6794195480001,-73.9220539889999,"POINT (-73.92205398899995 40.679419548000055)",11233
"164",155372446,"July",31,2016,01:41:00,"BROOKLYN",81,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1004426.0625,187538.546875,40.6814119740001,-73.927257702,"POINT (-73.92725770199996 40.68141197400007)",11233
"165",149876555,"January",28,2016,17:07:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",998621.25,176739.34375,40.65178189,-73.948209665,"POINT (-73.94820966499998 40.65178189000005)",11226
"166",151729423,"March",31,2016,23:47:00,"BRONX",44,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1010044.125,244313.171875,40.837229091,-73.906784264,"POINT (-73.90678426399995 40.83722909100004)",10456
"167",157351153,"October",6,2016,00:20:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"<18","M","WHITE HISPANIC",1004175.75,253200.953125,40.8616386090001,-73.927965516,"POINT (-73.92796551599997 40.86163860900007)",10040
"168",158305331,"November",8,2016,00:47:00,"MANHATTAN",34,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1004052,249981.28125,40.8528018530001,-73.9284224099999,"POINT (-73.92842240999994 40.852801853000074)",10040
"169",155775758,"August",14,2016,02:40:00,"BROOKLYN",67,0,NA,FALSE,"25-44","M","BLACK HISPANIC","18-24","F","BLACK",998341.6875,175187.046875,40.6475216210001,-73.949220408,"POINT (-73.94922040799997 40.64752162100007)",11226
"170",150165506,"February",5,2016,20:15:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",999452.6875,228508.328125,40.7938738030001,-73.9450963629999,"POINT (-73.94509636299995 40.79387380300006)",10029
"171",150067448,"February",4,2016,01:50:00,"STATEN ISLAND",120,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",960062,171231,40.6366413000001,-74.08715151,"POINT (-74.08715150999996 40.636641300000065)",10301
"172",157519616,"October",11,2016,20:30:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1011056.9375,240448.140625,40.826617679,-73.903139516,"POINT (-73.90313951599995 40.82661767900004)",10456
"173",155552963,"August",5,2016,20:40:00,"QUEENS",103,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1048280.0625,198849.359375,40.712248835,-73.769037351,"POINT (-73.76903735099997 40.712248835000025)",11423
"174",149622200,"January",21,2016,20:30:00,"BRONX",48,0,"GROCERY/BODEGA",TRUE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",1013878.125,251857.140625,40.8579230200001,-73.8928952799999,"POINT (-73.89289527999995 40.857923020000044)",10458
"175",151383175,"March",19,2016,23:45:00,"QUEENS",115,0,NA,FALSE,"18-24","M","ASIAN / PACIFIC ISLANDER","18-24","M","BLACK",1020663,218673,40.766816514,-73.8685478899999,"POINT (-73.86854788999995 40.76681651400003)",11369
"176",156521267,"September",7,2016,23:17:00,"BROOKLYN",79,0,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK",1001326,186947,40.679794835,-73.938436312,"POINT (-73.93843631199996 40.67979483500005)",11216
"177",158447906,"November",12,2016,23:39:00,"MANHATTAN",25,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1000472.375,230832.546875,40.8002513390001,-73.941408109,"POINT (-73.94140810899995 40.800251339000056)",10035
"178",158832606,"November",25,2016,23:53:00,"QUEENS",101,0,NA,FALSE,"25-44","M","BLACK","18-24","M","WHITE HISPANIC",1052204,159911,40.6053427460001,-73.7552757019999,"POINT (-73.75527570199995 40.605342746000076)",11691
"179",151770860,"April",1,2016,23:45:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1010695,235228,40.812290961,-73.90446788,"POINT (-73.90446787999997 40.81229096100003)",10455
"180",156435423,"September",5,2016,04:20:00,"STATEN ISLAND",120,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",960063.625,172499.515625,40.6401231080001,-74.087150203,"POINT (-74.08715020299996 40.64012310800007)",10301
"181",154960803,"July",17,2016,10:31:00,"STATEN ISLAND",120,0,NA,FALSE,NA,NA,NA,"45-64","M","WHITE",960831.625,163891.296875,40.61649743,-74.0843530649999,"POINT (-74.08435306499996 40.61649743000004)",10304
"182",157093739,"September",27,2016,19:27:00,"BRONX",46,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1008176.125,249832.21875,40.8523825090001,-73.9135153189999,"POINT (-73.91351531899994 40.85238250900005)",10453
"183",153237079,"May",19,2016,16:58:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1000546,171244,40.6366950230001,-73.941286438,"POINT (-73.94128643799996 40.63669502300007)",11210
"184",155571769,"August",7,2016,02:00:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1040720.3125,190569.484375,40.6895740530001,-73.796375594,"POINT (-73.79637559399998 40.68957405300006)",11435
"185",154138077,"June",19,2016,00:01:00,"BRONX",46,0,NA,FALSE,"18-24","M","WHITE HISPANIC","<18","M","BLACK",1010638,248020,40.8474014930001,-73.9046234799999,"POINT (-73.90462347999994 40.84740149300006)",10457
"186",156484294,"September",6,2016,22:23:00,"BROOKLYN",73,0,NA,TRUE,"18-24","M","BLACK","18-24","M","BLACK HISPANIC",1007720.5,184594.59375,40.6733233680001,-73.915390039,"POINT (-73.91539003899999 40.67332336800007)",11233
"187",154563854,"July",3,2016,03:15:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1044591,156200.859375,40.595214298,-73.7827257559999,"POINT (-73.78272575599993 40.59521429800003)",11691
"188",155404907,"August",1,2016,22:05:00,"BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1012853.4375,176538.171875,40.651195186,-73.896919936,"POINT (-73.89691993599997 40.65119518600005)",11236
"189",152910971,"May",9,2016,20:40:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK",1011539.0625,251547.734375,40.8570813330001,-73.9013522829999,"POINT (-73.90135228299994 40.85708133300005)",10453
"190",158064530,"October",28,2016,19:47:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1005293.9375,237196.609375,40.817708757,-73.9239732409999,"POINT (-73.92397324099994 40.81770875700005)",10451
"191",151081173,"March",9,2016,16:20:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1052491.125,185272.9375,40.674953363,-73.7539851559999,"POINT (-73.75398515599994 40.67495336300004)",11413
"192",156756671,"September",16,2016,02:57:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","WHITE HISPANIC",1015121.3125,242643.734375,40.8326306810001,-73.888443556,"POINT (-73.88844355599997 40.83263068100007)",10460
"193",156245997,"August",26,2016,22:40:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1001806.5,182838.1875,40.6685161300001,-73.936714638,"POINT (-73.93671463799996 40.66851613000006)",11213
"194",158783524,"November",25,2016,02:15:00,"QUEENS",106,0,NA,FALSE,"18-24","M","BLACK","18-24","F","BLACK",1027010.1875,183982.40625,40.6715708990001,-73.8458545029999,"POINT (-73.84585450299994 40.67157089900007)",11417
"195",155472109,"August",3,2016,23:14:00,"BRONX",48,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1016871.0625,247291.515625,40.845381192,-73.882097987,"POINT (-73.88209798699995 40.84538119200005)",10460
"196",153292606,"May",21,2016,14:42:00,"BROOKLYN",75,0,NA,FALSE,"45-64","M","BLACK","<18","F","BLACK",1014483.625,181357.15625,40.6644168170001,-73.8910234419999,"POINT (-73.89102344199995 40.664416817000074)",11207
"197",153575115,"June",1,2016,01:29:00,"BROOKLYN",94,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1000776.5,200903.671875,40.718103684,-73.940383212,"POINT (-73.94038321199997 40.71810368400003)",11211
"198",152395707,"April",21,2016,15:22:00,"BROOKLYN",81,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","45-64","M","BLACK",1004878.875,190338.515625,40.6890962040001,-73.92561654,"POINT (-73.92561653999996 40.689096204000066)",11221
"199",152053816,"April",12,2016,11:02:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1044820.9375,156440.296875,40.595869936,-73.781895654,"POINT (-73.78189565399998 40.59586993600004)",11691
"200",153553571,"May",31,2016,15:56:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1000919.1875,195651.578125,40.703687668,-73.939881479,"POINT (-73.93988147899995 40.70368766800004)",11206
"201",153129425,"May",16,2016,21:00:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"45-64","M","WHITE",1052143,197039.71875,40.707253021,-73.755121591,"POINT (-73.75512159099999 40.70725302100004)",11412
"202",155821012,"August",16,2016,09:54:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",999061.375,229911.671875,40.7977262650001,-73.946506508,"POINT (-73.94650650799997 40.79772626500005)",10029
"203",159287374,"December",12,2016,22:18:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",999215.3125,189479.296875,40.6867492330001,-73.946040475,"POINT (-73.94604047499996 40.68674923300006)",11216
"204",158834626,"November",27,2016,00:30:00,"MANHATTAN",32,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK",1001650.0625,240575.375,40.82699044,-73.937129183,"POINT (-73.93712918299997 40.82699044000003)",10039
"205",159642019,"December",25,2016,16:35:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1007162,179762,40.66006044,-73.9174198589999,"POINT (-73.91741985899995 40.66006044000005)",11212
"206",157311948,"October",4,2016,20:15:00,"BRONX",44,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1007951.5,241445.25,40.8293633380001,-73.914356912,"POINT (-73.91435691199996 40.829363338000064)",10456
